GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-hiv-positive-tb-cases,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,,,,71.0,71,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2009,2009,2009,SEAR,South-East Asia,BGD,Bangladesh,,,,48.0,48 [37-66],37.0,66.0
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,,,,365000.0,365 000 [265 000-480 000],265000.0,480000.0
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2009,2009,2009,SEAR,South-East Asia,BGD,Bangladesh,,,,81.0,81,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/confirmed-cases-of-rr--mdr-tb,2010,2010,2010,SEAR,South-East Asia,BGD,Bangladesh,,,,351.0,351,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,,,,91.0,91,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,,,,78.0,78,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,,,,375000.0,375 000 [273 000-493 000],273000.0,493000.0
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-hiv-positive-tb-cases,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,,,,67.0,67,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/confirmed-cases-of-rr--mdr-tb,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,,,,944.0,944,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-hiv-positive-tb-cases,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,,,,64.0,64,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-hiv-positive-tb-cases,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,,,,75.0,75,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,,,,63.0,63,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,,,,1.3,1.3,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2006,2006,2006,SEAR,South-East Asia,BGD,Bangladesh,,,,145186.0,145 186,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,,,,720.0,720 [360-1200],360.0,1200.0
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,,,,74.0,74,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,1998,1998,1998,SEAR,South-East Asia,BGD,Bangladesh,,,,74.0,74,,
TB_e_inc_rr_num,Estimated number of MDR/RR-TB incident cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-mdr-rr-tb-incident-cases,2024,2024,2024,SEAR,South-East Asia,BGD,Bangladesh,,,,2400.0,2400 [1700-3200],1700.0,3200.0
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2004,2004,2004,SEAR,South-East Asia,BGD,Bangladesh,,,,0.16,0.16 [0.08-0.27],0.08,0.27
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,,,,78.0,78,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2005,2005,2005,SEAR,South-East Asia,BGD,Bangladesh,,,,90.0,90,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,,,,77.0,77,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2012,2012,2012,SEAR,South-East Asia,BGD,Bangladesh,,,,82.0,82,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2010,2010,2010,SEAR,South-East Asia,BGD,Bangladesh,,,,570.0,570 [290-940],290.0,940.0
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,,,,53.0,53 [41-73],41.0,73.0
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,,,,98.0,98,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cases-started-on-mdr-tb-treatment,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,,,,390.0,390,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,,,,86.0,86,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2001,2001,2001,SEAR,South-East Asia,BGD,Bangladesh,,,,221.0,221 [161-291],161.0,291.0
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-xdr-tb-cases,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,,,,86.0,86,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2008,2008,2008,SEAR,South-East Asia,BGD,Bangladesh,,,,0.32,0.32 [0.16-0.52],0.16,0.52
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2024,2024,2024,SEAR,South-East Asia,BGD,Bangladesh,,,,221.0,221 [161-291],161.0,291.0
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,,,,0.54,0.54,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2001,2001,2001,SEAR,South-East Asia,BGD,Bangladesh,,,,0.09,0.09 [0.04-0.14],0.04,0.14
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-hiv-positive-tb-cases,2009,2009,2009,SEAR,South-East Asia,BGD,Bangladesh,,,,91.0,91,,
TB_e_inc_rr_num,Estimated number of MDR/RR-TB incident cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-mdr-rr-tb-incident-cases,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,,,,3500.0,3500 [2100-5000],2100.0,5000.0
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2003,2003,2003,SEAR,South-East Asia,BGD,Bangladesh,,,,28.0,28 [22-39],22.0,39.0
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tb-patients-with-known-hiv-status-%28-%29,2024,2024,2024,SEAR,South-East Asia,BGD,Bangladesh,,,,22.0,22,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,,,,206915.0,206 915,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,,,,3.3,3.3,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2008,2008,2008,SEAR,South-East Asia,BGD,Bangladesh,,,,221.0,221 [161-291],161.0,291.0
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,,,,221.0,221 [161-291],161.0,291.0
TB_e_inc_rr_num,Estimated number of MDR/RR-TB incident cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-mdr-rr-tb-incident-cases,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,,,,3800.0,3800 [2200-5400],2200.0,5400.0
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-tested-for-rr--mdr-tb-%28-%29,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,,,,29.0,29,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,,,,670.0,670 [340-1100],340.0,1100.0
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2006,2006,2006,SEAR,South-East Asia,BGD,Bangladesh,,,,324000.0,324 000 [236 000-426 000],236000.0,426000.0
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2001,2001,2001,SEAR,South-East Asia,BGD,Bangladesh,,,,25.0,25 [19-35],19.0,35.0
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,,,,710.0,710 [360-1200],360.0,1200.0
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,,,,25.0,25 [19-35],19.0,35.0
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2005,2005,2005,SEAR,South-East Asia,BGD,Bangladesh,,,,320000.0,320 000 [233 000-421 000],233000.0,421000.0
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,,,,0.43,0.43 [0.22-0.71],0.22,0.71
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,,,,690.0,690 [350-1100],350.0,1100.0
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tb-patients-with-known-hiv-status-%28-%29,2008,2008,2008,SEAR,South-East Asia,BGD,Bangladesh,,,,0.1,<0.1,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2009,2009,2009,SEAR,South-East Asia,BGD,Bangladesh,,,,221.0,221 [161-291],161.0,291.0
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,,,,184506.0,184 506,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,,,,221.0,221 [161-291],161.0,291.0
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,1997,1997,1997,SEAR,South-East Asia,BGD,Bangladesh,,,,73.0,73,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cases-started-on-mdr-tb-treatment,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,,,,684.0,684,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2023,2023,2023,SEAR,South-East Asia,BGD,Bangladesh,,,,90.0,90,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tb-patients-with-known-hiv-status-%28-%29,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,,,,0.28,0.28,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,,,,51.0,51,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,,,,81.0,81,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-tested-for-rr--mdr-tb-%28-%29,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,,,,0.1,<0.1,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,,,,100.0,100 [52-170],52.0,170.0
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,,,,98.0,98,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2023,2023,2023,SEAR,South-East Asia,BGD,Bangladesh,,,,96.0,96,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,,,,63.0,63,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2010,2010,2010,SEAR,South-East Asia,BGD,Bangladesh,,,,337000.0,337 000 [245 000-443 000],245000.0,443000.0
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,,,,70.0,70 [53-96],53.0,96.0
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,,,,306701.0,306 701,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-tested-for-rr--mdr-tb-%28-%29,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,,,,0.42,0.42,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2010,2010,2010,SEAR,South-East Asia,BGD,Bangladesh,,,,46.0,46 [35-63],35.0,63.0
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2010,2010,2010,SEAR,South-East Asia,BGD,Bangladesh,,,,0.22,0.22,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,,,,610.0,610 [310-1000],310.0,1000.0
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-xdr-tb-cases,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,,,,46.0,46,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2023,2023,2023,SEAR,South-East Asia,BGD,Bangladesh,,,,740.0,740 [380-1200],380.0,1200.0
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,,,,73.0,73,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-tested-for-rr--mdr-tb-%28-%29,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,,,,12.0,12,,
TB_e_inc_rr_num,Estimated number of MDR/RR-TB incident cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-mdr-rr-tb-incident-cases,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,,,,3300.0,3300 [2100-4600],2100.0,4600.0
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2003,2003,2003,SEAR,South-East Asia,BGD,Bangladesh,,,,88156.0,88 156,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,,,,100.0,100,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,,,,0.42,0.42 [0.21-0.69],0.21,0.69
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,,,,359000.0,359 000 [261 000-472 000],261000.0,472000.0
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2023,2023,2023,SEAR,South-East Asia,BGD,Bangladesh,,,,302813.0,302 813,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2009,2009,2009,SEAR,South-East Asia,BGD,Bangladesh,,,,0.1,<0.1,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,,,,670.0,670 [340-1100],340.0,1100.0
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,,,,10.0,10,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tb-patients-with-known-hiv-status-%28-%29,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,,,,6.4,6.4,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,,,,63.0,63 [48-86],48.0,86.0
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,,,,93.0,93,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,,,,356000.0,356 000 [259 000-468 000],259000.0,468000.0
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-tested-for-rr--mdr-tb-%28-%29,2012,2012,2012,SEAR,South-East Asia,BGD,Bangladesh,,,,0.1,<0.1,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,,,,82.0,82,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-tested-for-rr--mdr-tb-%28-%29,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,,,,44.0,44,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2005,2005,2005,SEAR,South-East Asia,BGD,Bangladesh,,,,80.0,80,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2007,2007,2007,SEAR,South-East Asia,BGD,Bangladesh,,,,147342.0,147 342,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,,,,45.0,45 [35-62],35.0,62.0
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cases-started-on-mdr-tb-treatment,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,,,,918.0,918,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,,,,349000.0,349 000 [254 000-459 000],254000.0,459000.0
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-hiv-positive-tb-cases,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,,,,66.0,66,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tb-patients-with-known-hiv-status-%28-%29,2010,2010,2010,SEAR,South-East Asia,BGD,Bangladesh,,,,1.1,1.1,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2007,2007,2007,SEAR,South-East Asia,BGD,Bangladesh,,,,45.0,45 [34-62],34.0,62.0
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-hiv-positive-tb-cases,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,,,,62.0,62,,
